Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,ADM,P_SNF_ADM,P_EDV_Vis,P_EM_Total,P_EM_PCP_Vis,P_CT_VIS,P_MRI_VIS,N_PCP,N_Spec,N_Hosp,GenSaveLoss,EarnSaveLoss,Performance_Year,Per_Capita_Exp_TOTAL_PY,ACO_ID,ACO_Name
102609.0,10761.0,15570.0,10469.0,97881.0,11025.0,15048.0,10423.0,84776.0,12217.0,15199.0,10996.0,1.011,0.983,0.969,0.983,75883.0,7233.0,37458.0,21634.0,9558.0,44503.0,31380.0,65153.0,6091.0,1002.0,259,51,478.0,9530.0,3594.0,612.0,259,668.0,1262.0,7,0.0,0.0,2020,10298.0,A2024,Delaware Valley ACO
80139.0,10213.0,18376.0,8754.0,97143.0,10761.0,17626.0,9036.0,89059.0,10454.0,17544.0,9615.0,0.979,0.977,0.914,0.945,50290.0,3080.0,28102.0,15000.0,4108.0,28237.0,22053.0,46524.0,874.0,431.0,210,33,424.0,10729.0,3541.0,732.0,305,495.0,1517.0,0,14418687.0,8502519.0,2020,9521.0,A2029,Innovation Care Partners MSSP
77646.0,9915.0,13008.0,9065.0,82914.0,10179.0,13181.0,9386.0,84842.0,10006.0,15217.0,9491.0,0.979,0.983,0.999,0.975,18229.0,2950.0,8239.0,4874.0,2166.0,10090.0,8139.0,16833.0,467.0,245.0,235,49,545.0,8311.0,3888.0,665.0,266,433.0,397.0,2,0.0,0.0,2020,9552.0,A2032,North Collaborative Care
72734.0,8975.0,14877.0,8628.0,82554.0,9426.0,15896.0,8729.0,85372.0,8663.0,18911.0,9024.0,1.015,0.855,1.166,0.908,11767.0,1056.0,6459.0,3127.0,1125.0,6401.0,5366.0,11061.0,143.0,58.0,215,42,418.0,8470.0,4209.0,546.0,171,88.0,43.0,1,0.0,0.0,2020,8953.0,A2035,Midwest Health Coalition ACO
81892.0,8938.0,13239.0,8431.0,78037.0,9187.0,13848.0,8724.0,75426.0,8532.0,13853.0,8411.0,1.008,0.922,0.985,0.951,70483.0,5558.0,36171.0,21276.0,7478.0,40339.0,30144.0,58673.0,6885.0,1214.0,191,32,414.0,9252.0,4107.0,525.0,196,728.0,433.0,0,58178130.0,42266717.0,2020,8107.0,A2057,"Privia Quality Network, LLC"
75755.0,8737.0,15905.0,8955.0,67854.0,9305.0,14752.0,8961.0,87321.0,9909.0,17667.0,8953.0,0.967,1.012,0.986,0.929,11020.0,856.0,6125.0,3225.0,814.0,6128.0,4892.0,9885.0,423.0,213.0,228,22,462.0,10570.0,5174.0,559.0,237,57.0,1.0,0,8831068.0,4298247.0,2020,8975.0,A2067,"Premier Patient Healthcare, LLC"
82057.0,12103.0,16761.0,10114.0,88770.0,12525.0,15506.0,10835.0,76733.0,11980.0,15246.0,10748.0,0.97,1.067,1.035,1.003,19144.0,2011.0,9468.0,5622.0,2043.0,10944.0,8200.0,17421.0,234.0,388.0,272,47,666.0,10015.0,3108.0,623.0,260,290.0,770.0,1,7634090.0,3022145.0,2020,10665.0,A2070,"Renown Accountable Care, LLC"
98933.0,10777.0,22099.0,10219.0,96377.0,10859.0,20334.0,10709.0,91785.0,12716.0,25286.0,11401.0,1.045,1.012,1.183,1.061,8999.0,625.0,4274.0,2972.0,1128.0,5056.0,3943.0,8226.0,428.0,69.0,256,61,497.0,12656.0,4610.0,835.0,261,60.0,81.0,1,5505437.0,2133189.0,2020,11221.0,A2083,"First Coast Health Alliance, LLC"
84241.0,9591.0,16377.0,9352.0,86065.0,10316.0,16673.0,9611.0,93074.0,9930.0,17173.0,10126.0,1.03,0.987,0.996,1.011,57930.0,4459.0,28005.0,17822.0,7644.0,32433.0,25497.0,49507.0,5130.0,566.0,255,48,481.0,9973.0,4331.0,614.0,210,437.0,366.0,0,21706111.0,15769604.0,2020,9607.0,A2098,"The Accountable Care Organization, Ltd."
79050.0,11414.0,12490.0,9141.0,83711.0,10752.0,13095.0,9592.0,95326.0,10681.0,13247.0,9884.0,1.021,0.845,0.865,0.926,11910.0,5088.0,4259.0,1874.0,689.0,6544.0,5366.0,7134.0,2679.0,176.0,311,44,906.0,12886.0,792.0,532.0,187,413.0,163.0,0,15210154.0,7366838.0,2020,11142.0,A2100,"FamilyHealth ACO, LLC"
99202.0,11756.0,16040.0,11202.0,109984.0,11639.0,16574.0,11464.0,93119.0,12862.0,16880.0,12030.0,1.057,0.969,1.042,1.067,12794.0,1387.0,5986.0,3761.0,1660.0,7156.0,5638.0,10973.0,718.0,343.0,234,44,396.0,13916.0,6753.0,643.0,360,71.0,15.0,0,12317570.0,4911631.0,2020,11521.0,A2107,"Primary PartnerCare ACO Independent Practice Association, Inc."
99202.0,11756.0,16040.0,11202.0,109984.0,11639.0,16574.0,11464.0,93119.0,12862.0,16880.0,12030.0,1.057,0.969,1.042,1.067,12794.0,1387.0,5986.0,3761.0,1660.0,7156.0,5638.0,10973.0,718.0,343.0,234,44,396.0,13916.0,6753.0,643.0,360,71.0,15.0,0,12317570.0,4911631.0,2020,11521.0,A2198,Reliance ACO LLC
74516.0,9656.0,14721.0,8918.0,83210.0,9725.0,15982.0,9105.0,79481.0,9726.0,16103.0,9642.0,0.977,0.94,0.97,1.013,18639.0,2972.0,8750.0,5130.0,1787.0,10608.0,8031.0,15394.0,2800.0,91.0,299,46,604.0,11126.0,5089.0,597.0,213,83.0,170.0,0,0.0,0.0,2020,10465.0,A2120,Live Oak Care
85349.0,10315.0,17464.0,10359.0,83388.0,10919.0,18190.0,11530.0,79881.0,11206.0,19993.0,11867.0,1.109,1.115,1.208,1.252,5524.0,1398.0,1886.0,1334.0,906.0,3144.0,2380.0,5210.0,128.0,18.0,369,155,773.0,15118.0,4433.0,621.0,147,60.0,62.0,1,0.0,0.0,2020,14182.0,A2129,"Central US ACO, LLC"
70364.0,8933.0,11863.0,7847.0,80655.0,9334.0,13121.0,8149.0,75748.0,8223.0,13598.0,8661.0,0.991,0.903,1.012,0.892,15398.0,1142.0,8574.0,4364.0,1318.0,8835.0,6563.0,12501.0,2094.0,132.0,213,18,439.0,9246.0,3698.0,566.0,167,64.0,4.0,0,3836615.0,1894328.0,2020,8473.0,A2141,MD Value Care
70190.0,8638.0,9947.0,7179.0,72711.0,9097.0,10376.0,7226.0,79427.0,9281.0,11190.0,8660.0,0.951,0.876,0.751,0.864,12708.0,5773.0,4916.0,1551.0,468.0,7187.0,5521.0,6552.0,3085.0,318.0,353,32,943.0,9537.0,575.0,636.0,190,305.0,164.0,0,11030565.0,5342509.0,2020,10571.0,A2147,"Health Choice Care, LLC"
74578.0,8325.0,14510.0,8672.0,82055.0,9884.0,16618.0,9159.0,78303.0,9399.0,16666.0,9622.0,0.952,0.915,0.923,0.994,27962.0,3875.0,13109.0,8111.0,2867.0,15867.0,12095.0,22483.0,4885.0,115.0,263,39,590.0,12391.0,6064.0,616.0,218,184.0,79.0,0,6870659.0,3392388.0,2020,9761.0,A2148,"Georgia Physicians for Accountable Care, LLC"
75769.0,8510.0,12270.0,8852.0,71496.0,8938.0,13099.0,9348.0,85418.0,9608.0,13866.0,9779.0,1.026,0.991,0.864,1.095,8886.0,1916.0,4145.0,1962.0,863.0,5040.0,3846.0,6078.0,2242.0,133.0,286,65,709.0,8085.0,2876.0,658.0,159,380.0,776.0,1,9224960.0,6701982.0,2020,8884.0,A2154,MetroHealth Care Partners
68927.0,7627.0,14331.0,7831.0,61078.0,8025.0,14606.0,8059.0,67410.0,8226.0,13977.0,8408.0,0.908,0.859,0.897,0.94,30047.0,3720.0,14419.0,9079.0,2829.0,17616.0,12431.0,26668.0,2669.0,115.0,239,19,453.0,8943.0,2964.0,650.0,243,211.0,356.0,3,14318907.0,8435626.0,2020,8692.0,A2164,Arkansas Health Network
68884.0,9022.0,12907.0,8179.0,82275.0,9517.0,13662.0,8696.0,79874.0,9290.0,14966.0,9031.0,0.974,0.972,1.028,0.982,22655.0,1687.0,11038.0,7423.0,2507.0,13019.0,9636.0,18705.0,2950.0,260.0,190,27,443.0,10600.0,4807.0,530.0,213,119.0,88.0,0,13203626.0,5116002.0,2020,8588.0,A2171,"Tidewater Accountable Care Organization, LLC"
86295.0,8432.0,14320.0,9379.0,116758.0,8577.0,14448.0,9905.0,68603.0,9297.0,15379.0,9990.0,0.907,0.953,0.962,1.065,8680.0,1041.0,3942.0,2619.0,1078.0,5024.0,3656.0,7931.0,511.0,59.0,287,49,569.0,8999.0,3047.0,522.0,177,138.0,169.0,0,6281288.0,3101386.0,2020,9291.0,A2187,CaroMont ACO
61664.0,10273.0,12349.0,8324.0,82521.0,9221.0,11987.0,8594.0,85499.0,9368.0,11833.0,8999.0,0.949,0.906,0.802,0.855,10667.0,719.0,5656.0,3239.0,1053.0,5969.0,4698.0,8521.0,739.0,504.0,205,29,440.0,9563.0,4122.0,599.0,213,63.0,100.0,0,0.0,0.0,2020,8402.0,A2189,Loudoun Medical Group ACO LLC
77128.0,8849.0,12920.0,8991.0,74439.0,9244.0,14323.0,9522.0,82985.0,9523.0,14944.0,9897.0,1.017,0.824,0.974,0.983,23952.0,4473.0,9589.0,6688.0,3202.0,12839.0,11113.0,22995.0,183.0,55.0,248,49,655.0,8642.0,2123.0,656.0,200,342.0,722.0,5,7879019.0,3062968.0,2020,9846.0,A2193,"Adirondacks ACO, LLC"
92906.0,12239.0,20347.0,11610.0,90030.0,11634.0,19791.0,11618.0,99676.0,12034.0,19688.0,11952.0,1.08,1.159,1.174,1.18,9367.0,1402.0,3925.0,2664.0,1376.0,5425.0,3942.0,7057.0,1771.0,130.0,379,86,719.0,11041.0,5326.0,716.0,187,95.0,34.0,0,4761354.0,2306099.0,2020,11521.0,A2107,"Primary PartnerCare ACO Independent Practice Association, Inc."
92906.0,12239.0,20347.0,11610.0,90030.0,11634.0,19791.0,11618.0,99676.0,12034.0,19688.0,11952.0,1.08,1.159,1.174,1.18,9367.0,1402.0,3925.0,2664.0,1376.0,5425.0,3942.0,7057.0,1771.0,130.0,379,86,719.0,11041.0,5326.0,716.0,187,95.0,34.0,0,4761354.0,2306099.0,2020,11521.0,A2198,Reliance ACO LLC
62291.0,9380.0,18067.0,8821.0,73132.0,9495.0,17264.0,9696.0,74302.0,10381.0,18649.0,9754.0,1.026,0.988,1.129,0.985,7709.0,1169.0,3443.0,2167.0,930.0,4292.0,3417.0,6947.0,264.0,27.0,293,43,676.0,8706.0,2929.0,657.0,194,353.0,339.0,5,4723116.0,1836111.0,2020,10267.0,A2202,Oklahoma Health Initiatives
75342.0,11044.0,18857.0,10063.0,74224.0,10860.0,15790.0,10397.0,77278.0,10606.0,15040.0,10798.0,0.961,0.975,0.895,1.089,13580.0,1632.0,6601.0,4022.0,1325.0,7692.0,5888.0,11018.0,1750.0,226.0,283,40,606.0,10602.0,3438.0,904.0,285,152.0,169.0,1,9497172.0,3751383.0,2020,10877.0,A2205,St Vincents Accountable Care Organization LLC
60885.0,11210.0,15335.0,9513.0,61667.0,12273.0,16066.0,9292.0,69671.0,12319.0,15278.0,9205.0,0.89,1.033,0.939,0.915,8900.0,910.0,4570.0,2508.0,912.0,4739.0,4161.0,8409.0,17.0,21.0,235,23,524.0,7793.0,3251.0,492.0,181,68.0,179.0,0,2798884.0,1091565.0,2020,9341.0,A2217,"Rocky Mountain Accountable Health Network, Inc"
83474.0,12512.0,15347.0,10149.0,84739.0,11837.0,19477.0,10944.0,75392.0,12481.0,14375.0,10864.0,0.964,1.121,1.064,1.118,8176.0,555.0,3965.0,2755.0,901.0,4359.0,3817.0,7696.0,152.0,42.0,220,28,401.0,13238.0,6362.0,799.0,313,31.0,17.0,0,8396920.0,6159928.0,2020,10066.0,A2227,"Health Point ACO, LLC"
81719.0,10202.0,17466.0,10260.0,82095.0,9198.0,15317.0,10237.0,83017.0,10017.0,16004.0,10751.0,1.022,1.042,1.065,1.177,5539.0,1394.0,2100.0,1404.0,641.0,3438.0,2101.0,4154.0,1223.0,23.0,325,66,656.0,10938.0,5837.0,648.0,166,48.0,13.0,0,3368652.0,1631562.0,2020,11052.0,A2246,PMC ACO
79833.0,9636.0,12349.0,9102.0,83984.0,10230.0,12532.0,9249.0,82725.0,9554.0,12663.0,9570.0,0.937,0.92,0.804,0.956,52296.0,5907.0,26890.0,15287.0,4212.0,29032.0,23264.0,43026.0,3084.0,1885.0,235,25,546.0,10057.0,3827.0,549.0,270,587.0,371.0,1,44185926.0,32725201.0,2020,9382.0,A2251,Silver State ACO LLC
79566.0,8819.0,14791.0,8660.0,80510.0,8986.0,16537.0,9560.0,85980.0,10425.0,18264.0,9269.0,1.067,0.989,1.11,1.05,8581.0,901.0,3906.0,2762.0,1012.0,5169.0,3412.0,7993.0,348.0,17.0,211,55,603.0,8937.0,2902.0,644.0,189,50.0,295.0,1,5045790.0,1967858.0,2020,9027.0,A2266,"Augusta Care Partners, LLC"
83824.0,10237.0,15888.0,9123.0,83704.0,10766.0,17301.0,9241.0,74389.0,11656.0,14692.0,9056.0,1.011,1.088,1.243,1.182,19141.0,2193.0,9003.0,5722.0,2223.0,10894.0,8247.0,16571.0,1996.0,106.0,301,48,610.0,8271.0,2909.0,660.0,194,313.0,449.0,5,5847197.0,4255206.0,2020,10342.0,A2272,"SSM ACO, LLC"
88069.0,8964.0,19965.0,10642.0,80566.0,8720.0,15478.0,10065.0,78447.0,10156.0,20721.0,10504.0,0.986,1.062,1.165,1.174,6253.0,886.0,2659.0,1894.0,814.0,3747.0,2506.0,4924.0,1127.0,26.0,266,39,460.0,9610.0,4992.0,680.0,198,34.0,19.0,0,5355666.0,2644360.0,2020,9865.0,A2284,"GGC ACO, LLC"
93367.0,14717.0,19463.0,12661.0,90784.0,15324.0,19867.0,12037.0,93132.0,13757.0,20765.0,11919.0,1.046,1.322,1.076,1.159,8278.0,829.0,3641.0,2440.0,1368.0,4717.0,3561.0,6358.0,958.0,104.0,300,31,676.0,11154.0,3420.0,699.0,288,161.0,337.0,4,8173730.0,5938258.0,2020,12616.0,A2286,"Broward Guardian, LLC"
70944.0,9372.0,14982.0,8996.0,67535.0,9525.0,14976.0,9059.0,66586.0,9676.0,14419.0,9520.0,0.946,0.948,0.869,0.986,23982.0,2674.0,11926.0,6985.0,2397.0,13419.0,10563.0,21372.0,1729.0,205.0,234,31,581.0,9333.0,2940.0,671.0,249,249.0,288.0,3,0.0,0.0,2020,9621.0,A2299,Gulf Coast Health Partners
66052.0,9192.0,14356.0,8403.0,82112.0,9231.0,14833.0,8548.0,73021.0,9735.0,13313.0,8802.0,0.971,0.913,1.002,0.934,21413.0,2621.0,11109.0,5808.0,1875.0,12619.0,8794.0,15720.0,4463.0,400.0,230,33,555.0,9092.0,3453.0,637.0,206,163.0,173.0,0,2075776.0,1005375.0,2020,8648.0,A2308,Bayview Physicians Group
80465.0,8402.0,9059.0,8114.0,74128.0,8707.0,10651.0,8343.0,77643.0,8423.0,11468.0,8417.0,0.958,0.781,0.683,0.834,23810.0,2801.0,13344.0,5950.0,1715.0,13615.0,10195.0,19853.0,1382.0,496.0,202,15,426.0,8828.0,2983.0,593.0,226,366.0,131.0,0,18207131.0,8818385.0,2020,8083.0,A2309,"Seton Accountable Care Organization, Inc."
90135.0,11484.0,12258.0,11666.0,97460.0,11694.0,14109.0,11602.0,91948.0,10659.0,14216.0,12078.0,1.026,0.961,0.907,1.079,13383.0,1212.0,5624.0,4265.0,2282.0,7588.0,5795.0,9480.0,1001.0,1562.0,286,75,468.0,11434.0,4469.0,562.0,224,99.0,207.0,1,6134889.0,2377082.0,2020,11289.0,A2311,JFK Health ACO
90135.0,11484.0,12258.0,11666.0,97460.0,11694.0,14109.0,11602.0,91948.0,10659.0,14216.0,12078.0,1.026,0.961,0.907,1.079,13383.0,1212.0,5624.0,4265.0,2282.0,7588.0,5795.0,9480.0,1001.0,1562.0,286,75,468.0,11434.0,4469.0,562.0,224,99.0,207.0,1,6134889.0,2377082.0,2020,11289.0,A4659,"Care Better ACO, L.L.C."
83940.0,9530.0,13961.0,9878.0,91596.0,9755.0,13917.0,10087.0,91373.0,10288.0,14515.0,10328.0,1.002,0.934,0.914,0.993,115202.0,7490.0,52961.0,38403.0,16348.0,66993.0,48209.0,100571.0,2038.0,4198.0,187,36,494.0,8599.0,2994.0,570.0,217,2354.0,2635.0,9,67395249.0,26113602.0,2020,9956.0,A2342,"Health Connect Partners, LLC"
87167.0,14719.0,21267.0,11981.0,86783.0,15694.0,19377.0,11656.0,92077.0,15435.0,19634.0,11633.0,0.997,1.247,1.158,1.044,5508.0,770.0,2400.0,1538.0,800.0,3382.0,2126.0,3645.0,223.0,743.0,302,115,620.0,15155.0,8361.0,572.0,227,45.0,8.0,0,3026274.0,1195378.0,2020,14653.0,A2366,Akira Health of Fresno Inc.
58613.0,6482.0,15501.0,8308.0,67926.0,6470.0,18240.0,8666.0,64857.0,6679.0,18696.0,8931.0,0.938,0.812,1.035,0.903,10066.0,932.0,5512.0,2679.0,943.0,5681.0,4385.0,9354.0,76.0,124.0,180,23,454.0,7919.0,3332.0,533.0,255,78.0,144.0,0,0.0,0.0,2020,8289.0,A2392,Physicians Accountable Care of Utah
74025.0,9498.0,12522.0,8692.0,74946.0,10102.0,12842.0,8829.0,74835.0,9711.0,13183.0,9016.0,0.986,1.136,0.977,1.046,49301.0,6464.0,23840.0,14127.0,4870.0,28172.0,21128.0,35703.0,11096.0,550.0,254,41,575.0,9350.0,3157.0,680.0,231,926.0,2344.0,4,23006864.0,16715924.0,2020,9826.0,A2419,"Duke Connected Care, LLC"
69692.0,9434.0,12836.0,8746.0,69128.0,9681.0,13420.0,8731.0,72934.0,9221.0,12797.0,8759.0,1.015,1.018,0.917,1.117,7344.0,1399.0,3257.0,1956.0,732.0,4168.0,3176.0,5560.0,1558.0,31.0,257,20,747.0,9489.0,3772.0,584.0,188,46.0,155.0,0,9003966.0,4360953.0,2020,9285.0,A2424,Louisiana Physicians 2014 ACO
93028.0,10671.0,16629.0,10083.0,90102.0,12324.0,16724.0,10089.0,79474.0,10778.0,16599.0,10421.0,1.017,0.962,0.924,1.027,12723.0,1368.0,5448.0,3931.0,1976.0,6913.0,5810.0,11150.0,676.0,139.0,254,60,540.0,13191.0,5362.0,599.0,211,87.0,162.0,0,12148563.0,5883997.0,2020,11081.0,A2490,"CMG ACO, LLC"
93332.0,12492.0,18433.0,10566.0,96844.0,11233.0,14585.0,10249.0,87253.0,13114.0,14485.0,10696.0,0.946,1.036,0.805,0.997,9834.0,1039.0,4741.0,3009.0,1045.0,5484.0,4350.0,8754.0,577.0,98.0,207,37,474.0,10655.0,3260.0,551.0,227,56.0,165.0,1,0.0,0.0,2020,11772.0,A2492,Frederick Integrated Healthcare Network LLC
75968.0,9585.0,15074.0,9280.0,80405.0,9942.0,13366.0,9544.0,77995.0,9904.0,13962.0,9319.0,1.024,0.979,1.01,1.048,53727.0,7438.0,24366.0,14875.0,7048.0,30265.0,23462.0,50418.0,1201.0,204.0,271,40,561.0,8793.0,3111.0,714.0,195,539.0,973.0,7,0.0,0.0,2020,10080.0,A2500,WellSpan Population Health Services
71233.0,9053.0,12205.0,8411.0,66969.0,9783.0,12396.0,8491.0,60176.0,9590.0,13689.0,8572.0,0.954,1.045,1.121,1.079,12607.0,946.0,5792.0,4287.0,1582.0,7175.0,5432.0,11093.0,1034.0,53.0,225,23,449.0,10011.0,3612.0,645.0,245,26.0,114.0,0,0.0,0.0,2020,8551.0,A2505,PACN
74330.0,10005.0,15971.0,8838.0,73152.0,10011.0,15928.0,8693.0,75372.0,10501.0,16799.0,9149.0,1.016,1.069,1.119,1.021,24864.0,3160.0,11642.0,7237.0,2825.0,14186.0,10678.0,22937.0,882.0,87.0,292,48,546.0,9284.0,3078.0,738.0,213,114.0,275.0,1,0.0,0.0,2020,10078.0,A2506,Cotton-O'Neil ACO llc
81800.0,9969.0,8867.0,7421.0,86963.0,9622.0,8930.0,7917.0,80695.0,10561.0,9244.0,7797.0,0.96,0.87,0.776,0.808,26646.0,2229.0,14182.0,7896.0,2339.0,15333.0,11313.0,18757.0,2171.0,2586.0,181,16,432.0,8483.0,3488.0,525.0,216,316.0,19.0,0,18061653.0,8988495.0,2020,7476.0,A2530,Signature Partners in Health LLC
74705.0,11093.0,15463.0,9233.0,78358.0,10992.0,16089.0,9370.0,82004.0,11450.0,15864.0,9772.0,0.963,1.014,0.956,0.981,129866.0,13095.0,66281.0,38069.0,12421.0,73941.0,55925.0,112557.0,9357.0,1542.0,246,29,524.0,9477.0,3306.0,672.0,235,1526.0,1804.0,21,96365360.0,47128684.0,2020,9919.0,A2542,Baylor Scott & White Quality Alliance
96945.0,8021.0,18278.0,8975.0,82746.0,8962.0,10695.0,9286.0,69577.0,9142.0,14647.0,9607.0,1.003,0.909,0.824,0.928,15211.0,525.0,8004.0,5249.0,1433.0,8433.0,6778.0,14581.0,51.0,48.0,173,24,454.0,8776.0,2889.0,452.0,224,101.0,297.0,2,8442598.0,4089061.0,2020,8909.0,A2543,"North Central Arizona Accountable Care, LLC"
86507.0,9438.0,17571.0,8597.0,81227.0,9840.0,16975.0,9267.0,82302.0,10500.0,17897.0,9401.0,1.027,1.044,1.057,1.014,51916.0,6620.0,25247.0,14536.0,5513.0,29966.0,21950.0,46559.0,3434.0,222.0,278,50,600.0,8850.0,2944.0,706.0,194,506.0,991.0,12,26653629.0,13326815.0,2020,9725.0,A2550,"Franciscan ACO, Inc."
102399.0,13799.0,17768.0,10704.0,95714.0,13734.0,16043.0,11065.0,97776.0,12839.0,16210.0,11368.0,0.938,0.975,0.847,0.962,17932.0,2561.0,8493.0,5087.0,1791.0,10855.0,7077.0,10615.0,6353.0,249.0,224,48,555.0,9897.0,3672.0,686.0,254,249.0,399.0,3,0.0,0.0,2020,13100.0,A2552,"LifeBridge Health ACO, LLC"
85507.0,10900.0,12662.0,8931.0,89005.0,11058.0,13602.0,9077.0,102291.0,11744.0,14956.0,9381.0,0.901,1.089,1.024,1.078,18449.0,1881.0,9224.0,5637.0,1707.0,10305.0,8144.0,15141.0,2458.0,120.0,217,27,433.0,12011.0,6128.0,644.0,230,54.0,3.0,0,19481860.0,14428753.0,2020,9249.0,A2557,DE MSSP
80356.0,9402.0,12885.0,8091.0,81750.0,10559.0,12591.0,8432.0,82198.0,10908.0,14371.0,8841.0,1.001,0.945,1.02,0.994,8803.0,1477.0,3879.0,2361.0,1086.0,4753.0,4050.0,8365.0,67.0,29.0,278,34,635.0,10402.0,4231.0,640.0,279,219.0,558.0,6,0.0,0.0,2020,10252.0,A2559,Healthcare Partners of the North Country
72646.0,8870.0,11557.0,8464.0,74921.0,9164.0,11828.0,8787.0,84769.0,8435.0,12440.0,9097.0,0.937,0.932,0.876,1.003,11834.0,2006.0,5271.0,3267.0,1290.0,6702.0,5132.0,8814.0,2065.0,414.0,272,39,618.0,12239.0,6974.0,653.0,191,91.0,33.0,0,5227280.0,3797647.0,2020,10082.0,A2569,"Doctors ACO, LLC"
72646.0,8870.0,11557.0,8464.0,74921.0,9164.0,11828.0,8787.0,84769.0,8435.0,12440.0,9097.0,0.937,0.932,0.876,1.003,11834.0,2006.0,5271.0,3267.0,1290.0,6702.0,5132.0,8814.0,2065.0,414.0,272,39,618.0,12239.0,6974.0,653.0,191,91.0,33.0,0,5227280.0,3797647.0,2020,10082.0,A3012,"Consolidated Medical Practices of Memphis, PLLC"
74893.0,8889.0,15224.0,7868.0,74039.0,9117.0,13706.0,8037.0,75412.0,9818.0,15861.0,8383.0,0.999,1.062,1.162,1.035,17158.0,2012.0,8196.0,4893.0,2057.0,9412.0,7746.0,15013.0,1511.0,87.0,241,40,477.0,7765.0,3260.0,559.0,170,140.0,254.0,0,10758703.0,5210836.0,2020,8571.0,A2570,"SLPA ACO, LLC"
86614.0,14939.0,14845.0,11563.0,95525.0,15451.0,15813.0,11493.0,92727.0,14834.0,16386.0,11605.0,1.052,1.239,1.07,1.05,34239.0,3544.0,14571.0,11046.0,5078.0,20090.0,14149.0,26521.0,3369.0,709.0,273,36,458.0,9760.0,2682.0,665.0,356,1082.0,3473.0,1,37565826.0,18194513.0,2020,12087.0,A2571,NewYork Quality Care
79789.0,8107.0,15151.0,8741.0,76366.0,8032.0,17530.0,8650.0,73822.0,8630.0,18011.0,9084.0,0.955,0.951,1.024,0.98,59673.0,5678.0,28487.0,18718.0,6790.0,34141.0,25532.0,53097.0,5040.0,140.0,223,45,508.0,9699.0,3363.0,609.0,200,842.0,1633.0,10,0.0,0.0,2020,9589.0,A2575,"Prisma Health Upstate Network, LLC"
66534.0,8793.0,11583.0,8153.0,74179.0,9353.0,12280.0,8521.0,72233.0,9574.0,11694.0,8736.0,1.032,0.975,0.998,1.036,20770.0,4423.0,8993.0,4995.0,2359.0,11487.0,9283.0,18190.0,1233.0,202.0,298,32,654.0,9803.0,3058.0,671.0,238,449.0,685.0,6,9027498.0,4457327.0,2020,10112.0,A2580,"Innovative Health Alliance of New York, LLC"
86426.0,11704.0,15442.0,10364.0,88237.0,13217.0,14756.0,10480.0,101394.0,14159.0,15924.0,10932.0,0.905,0.93,0.757,0.947,8723.0,848.0,4139.0,2782.0,954.0,4902.0,3821.0,8172.0,204.0,54.0,206,34,456.0,9778.0,3488.0,778.0,273,59.0,123.0,1,0.0,0.0,2020,11612.0,A2584,"Carroll ACO, LLC"
67219.0,8839.0,15112.0,8627.0,67019.0,9184.0,16113.0,8683.0,72605.0,10094.0,16557.0,8918.0,1.022,0.975,1.027,0.954,21289.0,2856.0,9691.0,6051.0,2691.0,11903.0,9386.0,20295.0,426.0,38.0,270,65,631.0,7650.0,1419.0,899.0,202,119.0,283.0,0,0.0,0.0,2020,10052.0,A2587,"Springfield Clinic ACO, LLC"
68586.0,9165.0,11972.0,7765.0,71434.0,8885.0,11907.0,7913.0,68769.0,9444.0,12688.0,7894.0,1.0,0.971,0.953,0.927,50278.0,6576.0,24768.0,14237.0,4697.0,28438.0,21840.0,47740.0,814.0,110.0,221,34,523.0,9039.0,3367.0,575.0,194,1172.0,2048.0,10,15485501.0,7500199.0,2020,8676.0,A2591,"Mission Health Partners, Inc."
75845.0,10323.0,18921.0,10399.0,74722.0,10146.0,18803.0,10426.0,72309.0,10198.0,19560.0,10612.0,1.042,1.055,1.104,1.148,43692.0,2772.0,20467.0,14274.0,6179.0,25691.0,18001.0,40038.0,1642.0,334.0,253,51,535.0,11519.0,4102.0,709.0,276,375.0,1001.0,9,13032240.0,9566479.0,2020,10975.0,A2592,"BayCare Physician Partners ACO, LLC"
72393.0,8332.0,10371.0,7941.0,70401.0,8075.0,9896.0,7592.0,67912.0,9042.0,9061.0,7883.0,0.937,0.894,0.785,0.917,7091.0,2462.0,2790.0,1318.0,521.0,4027.0,3064.0,4635.0,1756.0,185.0,283,59,804.0,9948.0,333.0,550.0,149,111.0,7.0,0,3577545.0,1732737.0,2020,8902.0,A2596,Carolina Medical Home Network Accountable Care Organization LLC
